time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.3200000000000007,-0.319236173209,0.26483791767,11.9107057572,0.0999270957258,0.0874690150599,0.0,-0.654800732967,0.652189238139,2.77639490736,0.0964244295095,0.057038000937,0.0,448.2139028373774,446.6713217612641,447.2210202123829,447.0473786627434
1.3800000000000008,-0.360183288202,0.305853080527,12.0782273333,0.106962820507,0.0911111273755,0.0,-0.710441576118,0.715620147616,2.80744337096,0.0829164321848,0.0505631544594,0.0,425.4176512193468,424.86504221299947,424.4561897377359,423.30292295199536
1.4400000000000008,-0.404720166024,0.351025990924,12.2495802307,0.116350256387,0.094281449191,0.0,-0.774422327045,0.791032260008,2.90389290491,0.10475789405,0.0535847811594,0.0,446.4743574560011,446.72251353749795,444.8242968121484,446.6161363562847
1.5000000000000009,-0.453148561743,0.400892183519,12.4265111683,0.124880737771,0.0979790781617,0.0,-0.84022113748,0.87200159094,2.99337077409,0.0870999752174,0.0446808760243,0.0,445.19620397144973,444.46869335952954,445.6710863245636,444.23388848308144
1.560000000000001,-0.50640661327,0.45680261037,12.6168876295,0.130910462598,0.100841998751,0.0,-0.935362483213,0.992358142614,3.35128116027,0.0957932775329,0.0386548197936,0.0,524.5107245009252,524.0927531293784,523.4746346169735,524.0846500776706
1.620000000000001,-0.564745859189,0.519166404129,12.8216628468,0.136684219513,0.107020487979,0.0,-1.00987572758,1.08695976368,3.47395707305,0.0967329238403,0.0590078677937,0.0,457.8462302451616,459.463913063805,458.8556120846106,458.937761230756
1.680000000000001,-0.627879439611,0.587591854856,13.0355471566,0.146699530613,0.111503658528,0.0,-1.09501855834,1.19494273981,3.6546189474,0.0730201176036,0.0685109918945,0.0,477.5636581014903,478.2904923561725,478.26024654954233,476.45668820876523
1.740000000000001,-0.695787577526,0.662122052967,13.2563416176,0.151836891985,0.116317769407,0.0,-1.16903888801,1.2898101534,3.70480940422,0.0814206724045,0.0580448000971,0.0,439.88995434014447,439.02552139010686,438.2393855808497,438.94175470594234
1.8000000000000012,-0.768340905328,0.74257802859,13.4810244515,0.157168489924,0.121197486898,0.0,-1.24987645707,1.39250369436,3.78409750663,0.0728037148093,0.0438412548309,0.0,450.13718270967655,448.9880764027445,449.1951228894342,448.50061827033556
1.8600000000000012,-0.845647808707,0.8290467635,13.7088910253,0.161684272932,0.124574392209,0.0,-1.32731714758,1.49014228968,3.81115090014,0.0672274109266,0.0521810278826,0.0,432.4634965582225,433.166815232566,434.2844645470552,433.82043816665447
